

!! n40w20.001    20.75 530


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    5       6.00       8.00       0.00     447.00     525.00       0.00
    6      34.00      49.00       0.00     170.00     242.00       0.00
    7      29.00       8.00       0.00      66.00     104.00       0.00
    8      25.00      43.00       0.00     142.00     234.00       0.00
    9      30.00      37.00       0.00     287.00     374.00       0.00
   10      23.00      17.00       0.00     262.00     399.00       0.00
   11      31.00       7.00       0.00      85.00      92.00       0.00
   12      48.00      23.00       0.00      22.00     124.00       0.00
   13      14.00      11.00       0.00     289.00     331.00       0.00
   14       1.00      41.00       0.00     245.00     343.00       0.00
   15       8.00      33.00       0.00     184.00     354.00       0.00
   16      45.00      16.00       0.00      90.00     208.00       0.00
   17      48.00      34.00       0.00       0.00      55.00       0.00
   18      47.00      13.00       0.00       0.00      58.00       0.00
   19      40.00      34.00       0.00       0.00      27.00       0.00
   20      24.00       6.00       0.00      37.00     112.00       0.00
   21      26.00       9.00       0.00     102.00     156.00       0.00
   22      25.00      47.00       0.00     151.00     255.00       0.00
   23      38.00      41.00       0.00     128.00     269.00       0.00
   24      16.00      47.00       0.00     177.00     307.00       0.00
   25      48.00      22.00       0.00       0.00      85.00       0.00
   26      13.00      12.00       0.00     334.00     419.00       0.00
   27      27.00       7.00       0.00       1.00     136.00       0.00
   28      21.00      12.00       0.00      91.00     194.00       0.00
   29      43.00      23.00       0.00       0.00      61.00       0.00
   30      43.00      18.00       0.00      22.00     140.00       0.00
   31       3.00      23.00       0.00     282.00     472.00       0.00
   32       1.00       4.00       0.00     428.00     474.00       0.00
   33       8.00      43.00       0.00     218.00     250.00       0.00
   34      21.00      40.00       0.00     186.00     299.00       0.00
   35       4.00      44.00       0.00     228.00     310.00       0.00
   36      10.00       6.00       0.00     251.00     382.00       0.00
   37      15.00      14.00       0.00     244.00     396.00       0.00
   38      49.00      40.00       0.00      93.00     166.00       0.00
   39      10.00      48.00       0.00     216.00     304.00       0.00
   40      31.00      17.00       0.00      77.00     146.00       0.00
   41      40.00      27.00       0.00     327.00     437.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n40w100.005    90.83 488


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      20.00      13.00       0.00       0.00     536.00       0.00
    2      26.00       7.00       0.00       0.00      19.00       0.00
    3      10.00      16.00       0.00      88.00     199.00       0.00
    4      33.00      33.00       0.00     190.00     272.00       0.00
    5      46.00      20.00       0.00      34.00      84.00       0.00
    6      40.00      44.00       0.00     158.00     311.00       0.00
    7      42.00      16.00       0.00       0.00     115.00       0.00
    8      19.00      25.00       0.00     137.00     182.00       0.00
    9      12.00      45.00       0.00     203.00     300.00       0.00
   10      35.00      49.00       0.00     383.00     497.00       0.00
   11      31.00      36.00       0.00     207.00     255.00       0.00
   12      20.00      28.00       0.00     293.00     373.00       0.00
   13      35.00      21.00       0.00       2.00      95.00       0.00
   14       4.00      16.00       0.00      88.00     149.00       0.00
   15      16.00       2.00       0.00      29.00     174.00       0.00
   16       5.00      11.00       0.00      92.00     153.00       0.00
   17       9.00      19.00       0.00     119.00     166.00       0.00
   18      13.00      47.00       0.00     348.00     396.00       0.00
   19      34.00      38.00       0.00     125.00     228.00       0.00
   20       5.00      38.00       0.00     251.00     380.00       0.00
   21      40.00      17.00       0.00       9.00     133.00       0.00
   22       2.00      12.00       0.00      87.00     178.00       0.00
   23      12.00       9.00       0.00     229.00     405.00       0.00
   24      38.00      31.00       0.00     150.00     256.00       0.00
   25      44.00      17.00       0.00       0.00     109.00       0.00
   26      46.00       9.00       0.00      49.00      98.00       0.00
   27      27.00       8.00       0.00      80.00     140.00       0.00
   28       6.00      16.00       0.00      72.00     226.00       0.00
   29      20.00       0.00       0.00      60.00     106.00       0.00
   30      31.00      13.00       0.00       0.00      75.00       0.00
   31      35.00      33.00       0.00     113.00     273.00       0.00
   32       7.00      28.00       0.00     105.00     245.00       0.00
   33      32.00      28.00       0.00     148.00     259.00       0.00
   34       5.00      16.00       0.00      83.00     150.00       0.00
   35      18.00      10.00       0.00      82.00     160.00       0.00
   36      24.00      44.00       0.00     179.00     313.00       0.00
   37      23.00      38.00       0.00     141.00     260.00       0.00
   38      48.00      17.00       0.00      40.00     126.00       0.00
   39      48.00      15.00       0.00     397.00     434.00       0.00
   40      20.00      22.00       0.00     164.00     201.00       0.00
   41      35.00      34.00       0.00     408.00     481.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00
