

!! n80w20.001    21.44 732


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
   15      44.00      20.00       0.00     164.00     224.00       0.00
   16      21.00      16.00       0.00      35.00      75.00       0.00
   17      35.00      28.00       0.00     225.00     239.00       0.00
   18      49.00      36.00       0.00     532.00     605.00       0.00
   19      50.00      29.00       0.00     194.00     264.00       0.00
   20      14.00      48.00       0.00     325.00     400.00       0.00
   21      40.00      28.00       0.00     214.00     288.00       0.00
   22       0.00      15.00       0.00     564.00     668.00       0.00
   23      22.00      21.00       0.00      38.00     101.00       0.00
   24      35.00      15.00       0.00     144.00     166.00       0.00
   25      34.00      16.00       0.00     155.00     210.00       0.00
   26      45.00      20.00       0.00     155.00     235.00       0.00
   27      50.00      15.00       0.00     192.00     216.00       0.00
   28      39.00       1.00       0.00     496.00     567.00       0.00
   29       9.00      42.00       0.00     273.00     357.00       0.00
   30      14.00      24.00       0.00      44.00      90.00       0.00
   31      46.00      38.00       0.00     239.00     311.00       0.00
   32      46.00      41.00       0.00     211.00     271.00       0.00
   33      18.00      35.00       0.00     385.00     420.00       0.00
   34      18.00      44.00       0.00     312.00     343.00       0.00
   35       8.00       4.00       0.00      64.00     143.00       0.00
   36      39.00      31.00       0.00     236.00     260.00       0.00
   37      20.00      24.00       0.00     404.00     438.00       0.00
   38      10.00      17.00       0.00      35.00     135.00       0.00
   39      35.00      28.00       0.00     476.00     493.00       0.00
   40      41.00      22.00       0.00     177.00     209.00       0.00
   41      35.00       6.00       0.00       0.00      40.00       0.00
   42      20.00      23.00       0.00      37.00      88.00       0.00
   43      27.00      41.00       0.00     269.00     357.00       0.00
   44       1.00      15.00       0.00      99.00     159.00       0.00
   45      22.00       1.00       0.00     123.00     179.00       0.00
   46      49.00      46.00       0.00     462.00     501.00       0.00
   47      43.00      46.00       0.00     254.00     335.00       0.00
   48      10.00      44.00       0.00     304.00     399.00       0.00
   49      25.00       8.00       0.00       0.00      66.00       0.00
   50      48.00      32.00       0.00     241.00     301.00       0.00
   51      31.00      17.00       0.00     152.00     163.00       0.00
   52      24.00       8.00       0.00      15.00      45.00       0.00
   53      38.00       3.00       0.00       0.00      12.00       0.00
   54      45.00      40.00       0.00     273.00     280.00       0.00
   55      29.00      43.00       0.00     426.00     476.00       0.00
   56      15.00      43.00       0.00     334.00     381.00       0.00
   57      37.00      26.00       0.00     181.00     265.00       0.00
   58      14.00      41.00       0.00     311.00     337.00       0.00
   59      31.00      14.00       0.00     106.00     159.00       0.00
   60      38.00      40.00       0.00     289.00     348.00       0.00
   61      35.00      15.00       0.00     143.00     197.00       0.00
   62      38.00       1.00       0.00       0.00      36.00       0.00
   63      26.00       3.00       0.00       0.00      53.00       0.00
   64      12.00       3.00       0.00     102.00     163.00       0.00
   65       0.00      40.00       0.00     590.00     625.00       0.00
   66      14.00      18.00       0.00      72.00     108.00       0.00
   67      50.00      44.00       0.00     253.00     276.00       0.00
   68      27.00       6.00       0.00       2.00      26.00       0.00
   69      45.00      15.00       0.00     122.00     216.00       0.00
   70       9.00      46.00       0.00     282.00     370.00       0.00
   71      10.00      44.00       0.00     286.00     341.00       0.00
   72      15.00      43.00       0.00     302.00     340.00       0.00
   73      38.00      23.00       0.00     207.00     238.00       0.00
   74      47.00      16.00       0.00     162.00     243.00       0.00
   75      33.00      49.00       0.00     256.00     316.00       0.00
   76      42.00      15.00       0.00     115.00     226.00       0.00
   77      29.00      18.00       0.00     389.00     454.00       0.00
   78       4.00      50.00       0.00     625.00     702.00       0.00
   79      19.00       4.00       0.00       0.00      47.00       0.00
   80      19.00      19.00       0.00       3.00     108.00       0.00
   81      43.00      33.00       0.00     640.00     708.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w60.004    59.94 731


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      13.00      38.00       0.00       0.00     762.00       0.00
    2      36.00      11.00       0.00     121.00     168.00       0.00
    3      47.00      40.00       0.00     438.00     499.00       0.00
    4       2.00      39.00       0.00     186.00     275.00       0.00
    5      26.00      18.00       0.00     140.00     259.00       0.00
    6      27.00      29.00       0.00      30.00      77.00       0.00
    7      45.00      26.00       0.00     345.00     410.00       0.00
    8      16.00      41.00       0.00       0.00      50.00       0.00
    9      46.00      43.00       0.00     475.00     505.00       0.00
   10      40.00      32.00       0.00     395.00     417.00       0.00
   11      25.00      32.00       0.00      21.00      73.00       0.00
   12      35.00      44.00       0.00     400.00     438.00       0.00
   13      46.00      22.00       0.00     341.00     438.00       0.00
   14      29.00       6.00       0.00     102.00     194.00       0.00
   15      31.00      19.00       0.00     305.00     409.00       0.00
   16       8.00       3.00       0.00      70.00     142.00       0.00
   17      16.00      24.00       0.00      42.00     136.00       0.00
   18       4.00       2.00       0.00      84.00     164.00       0.00
   19      45.00       3.00       0.00     609.00     715.00       0.00
   20       0.00      41.00       0.00     210.00     276.00       0.00
   21      44.00      25.00       0.00     361.00     419.00       0.00
   22      37.00      27.00       0.00     361.00     402.00       0.00
   23      32.00      33.00       0.00      47.00      53.00       0.00
   24      30.00      39.00       0.00     554.00     604.00       0.00
   25      28.00       2.00       0.00     108.00     168.00       0.00
   26      21.00      36.00       0.00     207.00     234.00       0.00
   27       6.00       5.00       0.00     101.00     138.00       0.00
   28      19.00      23.00       0.00     196.00     248.00       0.00
   29      50.00      27.00       0.00     449.00     548.00       0.00
   30      14.00      12.00       0.00     113.00     161.00       0.00
   31      19.00      24.00       0.00      34.00      85.00       0.00
   32      14.00      40.00       0.00       0.00      19.00       0.00
   33      20.00      43.00       0.00       6.00      17.00       0.00
   34      40.00      36.00       0.00     386.00     435.00       0.00
   35       8.00       8.00       0.00      73.00     143.00       0.00
   36      27.00      30.00       0.00      45.00      81.00       0.00
   37      40.00      45.00       0.00     435.00     494.00       0.00
   38      15.00      13.00       0.00      85.00     103.00       0.00
   39      24.00      37.00       0.00      33.00      43.00       0.00
   40      41.00      41.00       0.00     412.00     482.00       0.00
   41      34.00      47.00       0.00     459.00     498.00       0.00
   42      39.00      29.00       0.00     322.00     384.00       0.00
   43      20.00      43.00       0.00       0.00      55.00       0.00
   44      40.00      39.00       0.00     362.00     416.00       0.00
   45       0.00       2.00       0.00     253.00     325.00       0.00
   46       8.00       7.00       0.00      57.00     111.00       0.00
   47       9.00      48.00       0.00     536.00     653.00       0.00
   48       5.00      10.00       0.00     319.00     368.00       0.00
   49      31.00      49.00       0.00     391.00     490.00       0.00
   50      42.00      12.00       0.00     139.00     178.00       0.00
   51      49.00      45.00       0.00     406.00     486.00       0.00
   52      26.00       7.00       0.00     528.00     556.00       0.00
   53      49.00      26.00       0.00     381.00     425.00       0.00
   54      38.00      37.00       0.00     399.00     441.00       0.00
   55      34.00      14.00       0.00     144.00     211.00       0.00
   56      38.00      43.00       0.00     383.00     475.00       0.00
   57      14.00       5.00       0.00      39.00     103.00       0.00
   58      35.00      48.00       0.00     382.00     457.00       0.00
   59      13.00      47.00       0.00      12.00      75.00       0.00
   60      21.00      21.00       0.00      51.00      75.00       0.00
   61       2.00      41.00       0.00     183.00     266.00       0.00
   62       1.00       9.00       0.00     279.00     312.00       0.00
   63      24.00       6.00       0.00      86.00     193.00       0.00
   64      23.00      12.00       0.00     131.00     149.00       0.00
   65      45.00      44.00       0.00     403.00     462.00       0.00
   66      38.00      10.00       0.00     161.00     202.00       0.00
   67       1.00      26.00       0.00     257.00     328.00       0.00
   68      48.00      33.00       0.00     641.00     727.00       0.00
   69      46.00      13.00       0.00     503.00     543.00       0.00
   70       9.00      35.00       0.00     195.00     270.00       0.00
   71      42.00      14.00       0.00     149.00     185.00       0.00
   72      16.00       3.00       0.00     270.00     358.00       0.00
   73      12.00       3.00       0.00      44.00     145.00       0.00
   74      25.00      22.00       0.00      43.00      73.00       0.00
   75       1.00      43.00       0.00     206.00     304.00       0.00
   76      38.00      10.00       0.00     135.00     209.00       0.00
   77       2.00      40.00       0.00     222.00     283.00       0.00
   78      12.00      23.00       0.00      21.00     128.00       0.00
   79       2.00      33.00       0.00     240.00     295.00       0.00
   80      14.00      11.00       0.00      59.00     108.00       0.00
   81       0.00      28.00       0.00     605.00     667.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w60.005    60.44 718


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      36.00      14.00       0.00       0.00     762.00       0.00
    2       7.00      19.00       0.00     289.00     336.00       0.00
    3       0.00      30.00       0.00     271.00     313.00       0.00
    4      44.00      11.00       0.00      18.00      24.00       0.00
    5       3.00      27.00       0.00     245.00     322.00       0.00
    6       2.00       3.00       0.00     322.00     371.00       0.00
    7      46.00      49.00       0.00     555.00     630.00       0.00
    8       4.00      33.00       0.00     254.00     282.00       0.00
    9      25.00       5.00       0.00      52.00     148.00       0.00
   10      35.00       1.00       0.00      60.00      88.00       0.00
   11      35.00      49.00       0.00     458.00     562.00       0.00
   12       8.00      36.00       0.00     216.00     265.00       0.00
   13      40.00       4.00       0.00      17.00      50.00       0.00
   14      27.00      10.00       0.00      93.00     130.00       0.00
   15      49.00      19.00       0.00     170.00     252.00       0.00
   16      39.00      35.00       0.00     517.00     537.00       0.00
   17      35.00      15.00       0.00       5.00      43.00       0.00
   18       7.00      39.00       0.00     214.00     298.00       0.00
   19       3.00      13.00       0.00     299.00     363.00       0.00
   20      25.00      31.00       0.00     118.00     196.00       0.00
   21      37.00       1.00       0.00      48.00      65.00       0.00
   22      12.00      33.00       0.00     382.00     478.00       0.00
   23      22.00      32.00       0.00     142.00     155.00       0.00
   24       7.00       8.00       0.00     343.00     345.00       0.00
   25      35.00      42.00       0.00     437.00     497.00       0.00
   26       4.00      39.00       0.00     247.00     322.00       0.00
   27      46.00      16.00       0.00       0.00      48.00       0.00
   28       4.00      20.00       0.00     264.00     336.00       0.00
   29      18.00      10.00       0.00      71.00     106.00       0.00
   30       2.00      18.00       0.00     314.00     356.00       0.00
   31       3.00      17.00       0.00     258.00     326.00       0.00
   32      13.00      26.00       0.00     652.00     736.00       0.00
   33      25.00      45.00       0.00     452.00     507.00       0.00
   34      37.00      50.00       0.00     483.00     518.00       0.00
   35      42.00      24.00       0.00     133.00     188.00       0.00
   36      21.00      15.00       0.00      80.00     131.00       0.00
   37      25.00      27.00       0.00     200.00     296.00       0.00
   38      24.00      28.00       0.00     126.00     209.00       0.00
   39       2.00      23.00       0.00     317.00     423.00       0.00
   40      37.00      27.00       0.00     177.00     270.00       0.00
   41       6.00      33.00       0.00     211.00     284.00       0.00
   42       7.00       7.00       0.00     281.00     341.00       0.00
   43      26.00      14.00       0.00      76.00     163.00       0.00
   44      41.00      14.00       0.00       0.00      18.00       0.00
   45      38.00      49.00       0.00     479.00     576.00       0.00
   46      13.00      32.00       0.00     238.00     285.00       0.00
   47      21.00       7.00       0.00      76.00      87.00       0.00
   48       7.00       4.00       0.00     266.00     338.00       0.00
   49       1.00      12.00       0.00     327.00     360.00       0.00
   50      34.00      24.00       0.00     113.00     206.00       0.00
   51       9.00      22.00       0.00     321.00     370.00       0.00
   52      35.00      43.00       0.00     465.00     558.00       0.00
   53      39.00      13.00       0.00       0.00      37.00       0.00
   54      23.00       1.00       0.00      58.00     125.00       0.00
   55      21.00      29.00       0.00     116.00     195.00       0.00
   56      15.00       0.00       0.00     367.00     415.00       0.00
   57      22.00      27.00       0.00     135.00     169.00       0.00
   58      15.00      41.00       0.00     430.00     481.00       0.00
   59      44.00      33.00       0.00     179.00     269.00       0.00
   60      47.00      49.00       0.00     492.00     604.00       0.00
   61      37.00      47.00       0.00     459.00     548.00       0.00
   62       3.00      50.00       0.00     411.00     516.00       0.00
   63      42.00      49.00       0.00     481.00     543.00       0.00
   64      39.00       4.00       0.00      26.00      80.00       0.00
   65      39.00       7.00       0.00      15.00      99.00       0.00
   66       1.00      11.00       0.00     293.00     318.00       0.00
   67      49.00      28.00       0.00     133.00     232.00       0.00
   68      16.00      46.00       0.00     417.00     477.00       0.00
   69      31.00       5.00       0.00      22.00      95.00       0.00
   70      10.00      34.00       0.00     233.00     268.00       0.00
   71      22.00      17.00       0.00     102.00     136.00       0.00
   72       7.00      40.00       0.00     413.00     493.00       0.00
   73      49.00       8.00       0.00      24.00      61.00       0.00
   74      13.00      50.00       0.00     561.00     610.00       0.00
   75      23.00      23.00       0.00      99.00     177.00       0.00
   76      41.00       4.00       0.00       0.00      77.00       0.00
   77      32.00      17.00       0.00     122.00     200.00       0.00
   78      32.00      42.00       0.00     477.00     553.00       0.00
   79      12.00      16.00       0.00     360.00     395.00       0.00
   80      20.00      13.00       0.00      64.00     152.00       0.00
   81      45.00       8.00       0.00     622.00     665.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w80.001    74.17 765


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1       2.00       2.00       0.00       0.00     818.00       0.00
    2      18.00      45.00       0.00     271.00     426.00       0.00
    3      22.00       1.00       0.00     437.00     506.00       0.00
    4      35.00      14.00       0.00      73.00     130.00       0.00
    5      36.00      11.00       0.00       8.00     157.00       0.00
    6      15.00      41.00       0.00     331.00     411.00       0.00
    7      18.00      11.00       0.00      24.00      69.00       0.00
    8      10.00      20.00       0.00     117.00     230.00       0.00
    9       9.00       7.00       0.00       0.00      79.00       0.00
   10      28.00      28.00       0.00      63.00     183.00       0.00
   11      40.00      10.00       0.00     456.00     547.00       0.00
   12      14.00       2.00       0.00      34.00      95.00       0.00
   13      21.00      26.00       0.00      95.00     140.00       0.00
   14      30.00       7.00       0.00       7.00      81.00       0.00
   15      38.00      41.00       0.00     300.00     369.00       0.00
   16       0.00      15.00       0.00     522.00     642.00       0.00
   17      50.00      48.00       0.00     274.00     366.00       0.00
   18      18.00      40.00       0.00     108.00     176.00       0.00
   19      12.00       6.00       0.00       0.00      32.00       0.00
   20      10.00      35.00       0.00     113.00     150.00       0.00
   21      20.00      27.00       0.00     207.00     268.00       0.00
   22       4.00      10.00       0.00       0.00      64.00       0.00
   23       7.00      28.00       0.00     194.00     264.00       0.00
   24      12.00      22.00       0.00     188.00     236.00       0.00
   25      23.00      44.00       0.00     284.00     384.00       0.00
   26      49.00      42.00       0.00     317.00     336.00       0.00
   27       1.00      42.00       0.00     160.00     228.00       0.00
   28      29.00       8.00       0.00      73.00      97.00       0.00
   29      23.00      30.00       0.00      77.00     162.00       0.00
   30      37.00       5.00       0.00     450.00     551.00       0.00
   31      40.00      49.00       0.00     229.00     357.00       0.00
   32      18.00       1.00       0.00      15.00      98.00       0.00
   33      17.00       2.00       0.00       0.00      90.00       0.00
   34       1.00      16.00       0.00     409.00     421.00       0.00
   35      11.00      39.00       0.00      91.00     196.00       0.00
   36      34.00       4.00       0.00     447.00     533.00       0.00
   37      31.00      24.00       0.00      89.00     106.00       0.00
   38      39.00      28.00       0.00     234.00     257.00       0.00
   39      15.00      36.00       0.00      86.00     149.00       0.00
   40      44.00      10.00       0.00     519.00     570.00       0.00
   41       9.00      34.00       0.00     137.00     208.00       0.00
   42      19.00      29.00       0.00     106.00     157.00       0.00
   43      29.00       5.00       0.00      36.00     106.00       0.00
   44      35.00       8.00       0.00      61.00     154.00       0.00
   45       4.00      39.00       0.00     157.00     198.00       0.00
   46      35.00      10.00       0.00     416.00     508.00       0.00
   47      16.00      38.00       0.00      98.00     198.00       0.00
   48      11.00      18.00       0.00     357.00     428.00       0.00
   49       3.00      30.00       0.00     173.00     253.00       0.00
   50       3.00       4.00       0.00     372.00     488.00       0.00
   51      23.00      49.00       0.00     338.00     374.00       0.00
   52      38.00      30.00       0.00     455.00     592.00       0.00
   53       4.00      15.00       0.00       0.00      90.00       0.00
   54       1.00      45.00       0.00     629.00     775.00       0.00
   55      29.00      46.00       0.00     213.00     299.00       0.00
   56      31.00      28.00       0.00      91.00     110.00       0.00
   57      28.00      21.00       0.00     697.00     775.00       0.00
   58       3.00      39.00       0.00     153.00     182.00       0.00
   59      31.00       9.00       0.00      48.00     157.00       0.00
   60      35.00      20.00       0.00     211.00     292.00       0.00
   61      37.00      18.00       0.00      86.00     122.00       0.00
   62      10.00      13.00       0.00     382.00     497.00       0.00
   63      30.00       7.00       0.00     402.00     472.00       0.00
   64      48.00      44.00       0.00     213.00     316.00       0.00
   65      30.00       4.00       0.00     411.00     518.00       0.00
   66      17.00      26.00       0.00      81.00     193.00       0.00
   67       5.00      12.00       0.00       7.00      54.00       0.00
   68      45.00      40.00       0.00     280.00     330.00       0.00
   69      48.00      15.00       0.00     487.00     508.00       0.00
   70      30.00      48.00       0.00     308.00     348.00       0.00
   71      34.00      48.00       0.00     227.00     312.00       0.00
   72      34.00      40.00       0.00     185.00     276.00       0.00
   73      14.00       4.00       0.00      10.00      89.00       0.00
   74      27.00      17.00       0.00     539.00     547.00       0.00
   75       9.00      47.00       0.00     312.00     394.00       0.00
   76      15.00      29.00       0.00      81.00     135.00       0.00
   77      17.00      35.00       0.00      82.00     162.00       0.00
   78      10.00       2.00       0.00       0.00      63.00       0.00
   79      39.00      38.00       0.00     218.00     304.00       0.00
   80      31.00      26.00       0.00     203.00     245.00       0.00
   81      43.00      49.00       0.00     600.00     713.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w80.002    76.65 721


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      27.00      10.00       0.00       0.00     777.00       0.00
    2      14.00      22.00       0.00      28.00      92.00       0.00
    3       9.00      46.00       0.00     463.00     543.00       0.00
    4      42.00      12.00       0.00     148.00     203.00       0.00
    5      43.00      24.00       0.00     314.00     383.00       0.00
    6      46.00      36.00       0.00     504.00     575.00       0.00
    7      16.00      42.00       0.00     220.00     310.00       0.00
    8      30.00      18.00       0.00     192.00     211.00       0.00
    9      11.00      20.00       0.00      54.00     129.00       0.00
   10      23.00      34.00       0.00     215.00     290.00       0.00
   11       4.00      44.00       0.00     451.00     542.00       0.00
   12      25.00      15.00       0.00       0.00      40.00       0.00
   13      29.00      32.00       0.00     207.00     233.00       0.00
   14      31.00      20.00       0.00     176.00     279.00       0.00
   15       4.00      43.00       0.00     448.00     471.00       0.00
   16      34.00      18.00       0.00     172.00     247.00       0.00
   17      13.00       1.00       0.00      53.00     196.00       0.00
   18      31.00      40.00       0.00     202.00     238.00       0.00
   19       2.00      24.00       0.00     380.00     519.00       0.00
   20      16.00      24.00       0.00       0.00     104.00       0.00
   21      32.00      36.00       0.00     241.00     319.00       0.00
   22      11.00       2.00       0.00     117.00     134.00       0.00
   23      28.00      32.00       0.00     271.00     316.00       0.00
   24      49.00      23.00       0.00     628.00     701.00       0.00
   25      46.00      41.00       0.00     267.00     398.00       0.00
   26      22.00       7.00       0.00       0.00      68.00       0.00
   27      32.00       5.00       0.00     126.00     215.00       0.00
   28      44.00      11.00       0.00     555.00     657.00       0.00
   29      35.00       7.00       0.00     141.00     222.00       0.00
   30      11.00      10.00       0.00      44.00     190.00       0.00
   31      17.00      30.00       0.00       6.00      54.00       0.00
   32      45.00      34.00       0.00     363.00     385.00       0.00
   33      17.00      25.00       0.00      46.00      92.00       0.00
   34      48.00      42.00       0.00     307.00     375.00       0.00
   35       0.00      15.00       0.00      44.00     116.00       0.00
   36      29.00      45.00       0.00     212.00     263.00       0.00
   37      15.00      20.00       0.00       0.00      57.00       0.00
   38      46.00      50.00       0.00     281.00     369.00       0.00
   39      30.00      28.00       0.00     178.00     225.00       0.00
   40       0.00      32.00       0.00     432.00     469.00       0.00
   41      20.00      48.00       0.00     251.00     346.00       0.00
   42      22.00      13.00       0.00      10.00      69.00       0.00
   43      39.00      11.00       0.00      88.00     191.00       0.00
   44      23.00      12.00       0.00       0.00      47.00       0.00
   45      35.00      20.00       0.00     167.00     251.00       0.00
   46      10.00      21.00       0.00       0.00      81.00       0.00
   47      45.00       6.00       0.00      97.00     200.00       0.00
   48       1.00      48.00       0.00     410.00     533.00       0.00
   49      31.00      36.00       0.00     214.00     281.00       0.00
   50       8.00      21.00       0.00       0.00     113.00       0.00
   51      46.00       0.00       0.00     134.00     237.00       0.00
   52       3.00      31.00       0.00     484.00     535.00       0.00
   53      34.00      45.00       0.00     228.00     254.00       0.00
   54      24.00      38.00       0.00     215.00     292.00       0.00
   55       6.00      49.00       0.00     424.00     545.00       0.00
   56      28.00      33.00       0.00     199.00     230.00       0.00
   57       5.00      15.00       0.00      56.00     126.00       0.00
   58      16.00      11.00       0.00       3.00      98.00       0.00
   59      34.00       3.00       0.00     127.00     206.00       0.00
   60      17.00      27.00       0.00      22.00     112.00       0.00
   61      25.00      37.00       0.00     214.00     293.00       0.00
   62      25.00      48.00       0.00     515.00     568.00       0.00
   63      15.00      20.00       0.00      11.00     107.00       0.00
   64       7.00      27.00       0.00     399.00     482.00       0.00
   65      12.00      29.00       0.00     397.00     468.00       0.00
   66      48.00      50.00       0.00     315.00     353.00       0.00
   67      19.00      29.00       0.00     379.00     442.00       0.00
   68      29.00      46.00       0.00     257.00     367.00       0.00
   69      37.00      22.00       0.00     337.00     466.00       0.00
   70      14.00       2.00       0.00     556.00     615.00       0.00
   71      25.00      27.00       0.00     382.00     441.00       0.00
   72      50.00      24.00       0.00     377.00     441.00       0.00
   73      37.00       8.00       0.00     100.00     181.00       0.00
   74      41.00      38.00       0.00     300.00     377.00       0.00
   75      17.00      38.00       0.00     618.00     748.00       0.00
   76       8.00      24.00       0.00      47.00     128.00       0.00
   77      11.00      16.00       0.00      42.00     153.00       0.00
   78      48.00      20.00       0.00     318.00     388.00       0.00
   79      38.00      40.00       0.00     221.00     319.00       0.00
   80      45.00      45.00       0.00     262.00     394.00       0.00
   81      23.00      40.00       0.00     610.00     696.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w80.003    80.54 748


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      32.00      38.00       0.00       0.00     811.00       0.00
    2      47.00      18.00       0.00      55.00     133.00       0.00
    3       6.00      13.00       0.00     190.00     298.00       0.00
    4      38.00      33.00       0.00       0.00     138.00       0.00
    5      33.00      15.00       0.00     102.00     187.00       0.00
    6      20.00      14.00       0.00     191.00     293.00       0.00
    7      40.00      27.00       0.00     520.00     602.00       0.00
    8      49.00       0.00       0.00     270.00     377.00       0.00
    9      41.00       7.00       0.00      74.00     174.00       0.00
   10       3.00      29.00       0.00     342.00     409.00       0.00
   11      33.00       5.00       0.00      88.00     140.00       0.00
   12      40.00       6.00       0.00      83.00     151.00       0.00
   13       9.00      15.00       0.00     154.00     231.00       0.00
   14      40.00      28.00       0.00      59.00     135.00       0.00
   15       8.00      31.00       0.00     295.00     375.00       0.00
   16      31.00      11.00       0.00      52.00     203.00       0.00
   17       2.00      20.00       0.00     131.00     260.00       0.00
   18      49.00      42.00       0.00       0.00     119.00       0.00
   19      46.00      38.00       0.00       0.00      80.00       0.00
   20      36.00      38.00       0.00       0.00      98.00       0.00
   21      37.00      48.00       0.00     422.00     521.00       0.00
   22       7.00      37.00       0.00     357.00     469.00       0.00
   23       3.00       8.00       0.00     209.00     244.00       0.00
   24       6.00       6.00       0.00     206.00     284.00       0.00
   25      25.00       6.00       0.00     220.00     307.00       0.00
   26      33.00      45.00       0.00       0.00      14.00       0.00
   27      18.00      42.00       0.00     707.00     791.00       0.00
   28      50.00      16.00       0.00     491.00     602.00       0.00
   29       3.00      40.00       0.00     432.00     453.00       0.00
   30      10.00      21.00       0.00     146.00     196.00       0.00
   31      22.00       1.00       0.00     237.00     310.00       0.00
   32       9.00      22.00       0.00     371.00     391.00       0.00
   33      10.00       9.00       0.00     159.00     231.00       0.00
   34       6.00      14.00       0.00     177.00     289.00       0.00
   35      33.00      16.00       0.00      69.00     175.00       0.00
   36      22.00       5.00       0.00     253.00     325.00       0.00
   37       7.00      22.00       0.00     201.00     219.00       0.00
   38      38.00       6.00       0.00      19.00     107.00       0.00
   39      50.00      10.00       0.00     554.00     658.00       0.00
   40      34.00      31.00       0.00     113.00     185.00       0.00
   41      42.00       9.00       0.00      20.00     118.00       0.00
   42      21.00      27.00       0.00     149.00     230.00       0.00
   43      36.00       1.00       0.00      52.00     138.00       0.00
   44       1.00      16.00       0.00     343.00     454.00       0.00
   45       4.00      43.00       0.00     659.00     684.00       0.00
   46      27.00      29.00       0.00      91.00     167.00       0.00
   47       0.00      11.00       0.00     216.00     305.00       0.00
   48      35.00      13.00       0.00     125.00     192.00       0.00
   49      32.00      44.00       0.00       0.00      53.00       0.00
   50      22.00      36.00       0.00     417.00     491.00       0.00
   51      21.00      50.00       0.00     442.00     535.00       0.00
   52      43.00      25.00       0.00       3.00      83.00       0.00
   53      50.00      43.00       0.00       0.00      66.00       0.00
   54       4.00      11.00       0.00     154.00     259.00       0.00
   55      10.00      22.00       0.00     153.00     210.00       0.00
   56      15.00      22.00       0.00     176.00     257.00       0.00
   57      14.00      22.00       0.00     348.00     435.00       0.00
   58      39.00      36.00       0.00      31.00      36.00       0.00
   59      28.00      41.00       0.00       0.00      59.00       0.00
   60      49.00      42.00       0.00     555.00     634.00       0.00
   61      42.00      18.00       0.00      30.00     140.00       0.00
   62      28.00      23.00       0.00     127.00     161.00       0.00
   63      34.00      25.00       0.00     134.00     178.00       0.00
   64      23.00       3.00       0.00     273.00     400.00       0.00
   65      39.00      46.00       0.00     454.00     513.00       0.00
   66      34.00      30.00       0.00     152.00     202.00       0.00
   67      37.00       1.00       0.00     264.00     357.00       0.00
   68      11.00      31.00       0.00     377.00     459.00       0.00
   69      18.00      43.00       0.00     374.00     471.00       0.00
   70      36.00       6.00       0.00     253.00     336.00       0.00
   71      37.00      34.00       0.00       0.00      74.00       0.00
   72      44.00      15.00       0.00      46.00     147.00       0.00
   73      15.00      29.00       0.00     305.00     436.00       0.00
   74      42.00       1.00       0.00      42.00     156.00       0.00
   75      10.00      23.00       0.00     183.00     239.00       0.00
   76       9.00      25.00       0.00     182.00     215.00       0.00
   77      45.00      38.00       0.00       0.00      93.00       0.00
   78      35.00      42.00       0.00       0.00      93.00       0.00
   79      38.00      13.00       0.00     480.00     615.00       0.00
   80      47.00      48.00       0.00     496.00     533.00       0.00
   81       5.00      15.00       0.00     676.00     776.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n80w80.004    74.41 752


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      27.00      26.00       0.00       0.00     796.00       0.00
    2      12.00       9.00       0.00      99.00     173.00       0.00
    3      10.00       4.00       0.00     141.00     181.00       0.00
    4      31.00      16.00       0.00      38.00     193.00       0.00
    5      37.00      31.00       0.00     447.00     487.00       0.00
    6      33.00       0.00       0.00     591.00     685.00       0.00
    7      35.00      48.00       0.00     387.00     439.00       0.00
    8       2.00      18.00       0.00     172.00     219.00       0.00
    9       9.00       0.00       0.00      71.00     163.00       0.00
   10      48.00      31.00       0.00     425.00     467.00       0.00
   11      39.00       7.00       0.00       0.00      79.00       0.00
   12      43.00      39.00       0.00     382.00     462.00       0.00
   13      40.00       9.00       0.00      42.00     152.00       0.00
   14      35.00      47.00       0.00     605.00     624.00       0.00
   15      32.00      45.00       0.00     349.00     458.00       0.00
   16       6.00      29.00       0.00     207.00     286.00       0.00
   17      16.00      24.00       0.00       0.00      79.00       0.00
   18      34.00      49.00       0.00     357.00     448.00       0.00
   19      14.00      38.00       0.00     261.00     311.00       0.00
   20      25.00      20.00       0.00       0.00      23.00       0.00
   21       1.00      19.00       0.00     206.00     226.00       0.00
   22      14.00       1.00       0.00     135.00     216.00       0.00
