

!! n200w20.001    20.14 1145


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME
    5      31.00       1.00       0.00     999.00    1023.00       0.00
    6      23.00       5.00       0.00     173.00     204.00       0.00
    7      11.00      20.00       0.00      38.00      79.00       0.00
    8      12.00       3.00       0.00      56.00     110.00       0.00
    9      36.00       4.00       0.00     785.00     819.00       0.00
   10       9.00       8.00       0.00      51.00     107.00       0.00
   11      32.00      35.00       0.00     319.00     372.00       0.00
   12      45.00      50.00       0.00     666.00     683.00       0.00
   13      39.00      23.00       0.00     209.00     276.00       0.00
   14      19.00      47.00       0.00     937.00     975.00       0.00
   15      34.00      20.00       0.00     187.00     261.00       0.00
   16       9.00      42.00       0.00     282.00     303.00       0.00
   17      47.00      24.00       0.00     598.00     640.00       0.00
   18      31.00      17.00       0.00     214.00     246.00       0.00
   19      23.00       8.00       0.00     149.00     187.00       0.00
   20      25.00       7.00       0.00     169.00     198.00       0.00
   21      28.00       8.00       0.00     180.00     237.00       0.00
   22      17.00      44.00       0.00     281.00     313.00       0.00
   23      17.00      48.00       0.00     306.00     318.00       0.00
   24      44.00      36.00       0.00     645.00     685.00       0.00
   25       2.00      13.00       0.00     484.00     495.00       0.00
   26      42.00      31.00       0.00     607.00     625.00       0.00
   27      42.00      20.00       0.00     194.00     269.00       0.00
   28      29.00      18.00       0.00     194.00     241.00       0.00
   29      44.00      10.00       0.00     832.00     856.00       0.00
   30      34.00      44.00       0.00     361.00     381.00       0.00
   31      44.00      11.00       0.00     801.00     848.00       0.00
   32       8.00      30.00       0.00       0.00      17.00       0.00
   33      11.00      43.00       0.00     267.00     331.00       0.00
   34      18.00      43.00       0.00     289.00     331.00       0.00
   35      32.00      19.00       0.00     183.00     246.00       0.00
   36      46.00      12.00       0.00     817.00     871.00       0.00
   37      38.00       6.00       0.00     782.00     814.00       0.00
   38      21.00       6.00       0.00     154.00     205.00       0.00
   39      23.00       9.00       0.00     159.00     199.00       0.00
   40      30.00      40.00       0.00     380.00     405.00       0.00
   41       1.00      28.00       0.00     912.00     928.00       0.00
   42      49.00      49.00       0.00     701.00     745.00       0.00
   43      22.00      15.00       0.00     509.00     542.00       0.00
   44      35.00      38.00       0.00     340.00     377.00       0.00
   45      44.00      34.00       0.00     610.00     637.00       0.00
   46      28.00      38.00       0.00     303.00     368.00       0.00
   47       8.00      27.00       0.00       0.00      22.00       0.00
   48      45.00      43.00       0.00     671.00     704.00       0.00
   49      36.00      16.00       0.00     782.00     817.00       0.00
   50      15.00      45.00       0.00     393.00     434.00       0.00
   51      46.00      29.00       0.00     618.00     653.00       0.00
   52       0.00       2.00       0.00      94.00     166.00       0.00
   53      37.00      36.00       0.00     341.00     348.00       0.00
   54      30.00      48.00       0.00     366.00     432.00       0.00
   55      15.00      29.00       0.00      22.00      60.00       0.00
   56      13.00      24.00       0.00      42.00      84.00       0.00
   57      37.00      31.00       0.00     614.00     655.00       0.00
   58       0.00      21.00       0.00     450.00     508.00       0.00
   59       8.00      31.00       0.00       7.00      37.00       0.00
   60       1.00      17.00       0.00     451.00     508.00       0.00
   61      12.00       6.00       0.00      88.00     118.00       0.00
   62      36.00      29.00       0.00     225.00     279.00       0.00
   63      44.00       3.00       0.00     814.00     830.00       0.00
   64      38.00      20.00       0.00     216.00     243.00       0.00
   65      49.00      23.00       0.00     611.00     658.00       0.00
   66      11.00       1.00       0.00      83.00     100.00       0.00
   67       7.00      37.00       0.00     438.00     453.00       0.00
   68      27.00      39.00       0.00     312.00     351.00       0.00
   69      43.00      32.00       0.00     589.00     620.00       0.00
   70      19.00      11.00       0.00     146.00     175.00       0.00
   71      46.00       4.00       0.00     804.00     839.00       0.00
   72      38.00      10.00       0.00     777.00     838.00       0.00
   73       9.00       3.00       0.00      63.00     100.00       0.00
   74      48.00      42.00       0.00     676.00     747.00       0.00
   75       1.00       2.00       0.00     137.00     177.00       0.00
   76      16.00      20.00       0.00      44.00      72.00       0.00
   77      12.00      38.00       0.00     273.00     294.00       0.00
   78      24.00       1.00       0.00     165.00     211.00       0.00
   79      41.00      48.00       0.00     666.00     693.00       0.00
   80      11.00      13.00       0.00     476.00     519.00       0.00
   81      18.00      44.00       0.00     311.00     336.00       0.00
   82      22.00      23.00       0.00     478.00     528.00       0.00
   83      26.00      13.00       0.00     179.00     231.00       0.00
   84      20.00      44.00       0.00     396.00     440.00       0.00
   85      17.00      31.00       0.00      24.00      51.00       0.00
   86      44.00      25.00       0.00     581.00     642.00       0.00
   87      37.00       5.00       0.00     789.00     838.00       0.00
   88       6.00      28.00       0.00     447.00     473.00       0.00
   89       6.00      21.00       0.00     444.00     507.00       0.00
   90      23.00      43.00       0.00     292.00     363.00       0.00
   91      19.00      36.00       0.00      28.00      58.00       0.00
   92      27.00      26.00       0.00     250.00     296.00       0.00
   93       0.00      39.00       0.00     412.00     469.00       0.00
   94      36.00      25.00       0.00     215.00     242.00       0.00
   95       1.00      44.00       0.00     412.00     464.00       0.00
   96      42.00      32.00       0.00     606.00     635.00       0.00
   97       5.00       5.00       0.00     545.00     592.00       0.00
   98      43.00      10.00       0.00     808.00     839.00       0.00
   99      30.00       3.00       0.00     156.00     227.00       0.00
  100      28.00       1.00       0.00     176.00     203.00       0.00
  101      11.00      14.00       0.00      64.00      94.00       0.00
  102      40.00       2.00       0.00     775.00     832.00       0.00
  103      25.00      25.00       0.00     569.00     621.00       0.00
  104      23.00      20.00       0.00     513.00     522.00       0.00
  105      11.00      11.00       0.00      42.00      94.00       0.00
  106      37.00      40.00       0.00     320.00     374.00       0.00
  107      48.00      13.00       0.00     842.00     843.00       0.00
  108      35.00      23.00       0.00     573.00     592.00       0.00
  109      27.00      16.00       0.00     179.00     248.00       0.00
  110      47.00       9.00       0.00    1149.00    1190.00       0.00
  111      46.00      46.00       0.00     640.00     699.00       0.00
  112      14.00       1.00       0.00      77.00     104.00       0.00
  113      12.00      34.00       0.00       0.00      16.00       0.00
  114      50.00      47.00       0.00     673.00     738.00       0.00
  115      13.00      22.00       0.00      17.00      84.00       0.00
  116       2.00       4.00       0.00     111.00     135.00       0.00
  117      21.00      14.00       0.00     884.00     912.00       0.00
  118      20.00      44.00       0.00     285.00     332.00       0.00
  119      15.00      33.00       0.00       0.00      42.00       0.00
  120      50.00      39.00       0.00     660.00     718.00       0.00
  121      48.00      50.00       0.00     668.00     719.00       0.00
  122      30.00      37.00       0.00     320.00     354.00       0.00
  123      41.00      39.00       0.00     334.00     359.00       0.00
  124      44.00      10.00       0.00     821.00     847.00       0.00
  125      32.00      25.00       0.00     223.00     286.00       0.00
  126      11.00      46.00       0.00     293.00     314.00       0.00
  127      15.00      35.00       0.00       0.00      47.00       0.00
  128      14.00       2.00       0.00      73.00     120.00       0.00
  129      35.00       4.00       0.00     857.00     905.00       0.00
  130      48.00       4.00       0.00    1035.00    1065.00       0.00
  131      37.00      14.00       0.00     853.00     882.00       0.00
  132       1.00       6.00       0.00     120.00     160.00       0.00
  133      33.00      11.00       0.00     864.00     905.00       0.00
  134      30.00      36.00       0.00     345.00     374.00       0.00
  135      30.00      19.00       0.00     196.00     227.00       0.00
  136       0.00      49.00       0.00     923.00     955.00       0.00
  137      32.00      10.00       0.00     832.00     889.00       0.00
  138      21.00      22.00       0.00     567.00     598.00       0.00
  139      18.00      41.00       0.00     281.00     327.00       0.00
  140      14.00      48.00       0.00     302.00     342.00       0.00
  141      49.00      21.00       0.00     842.00     876.00       0.00
  142      12.00      14.00       0.00      58.00      91.00       0.00
  143      14.00      13.00       0.00     125.00     175.00       0.00
  144      35.00      29.00       0.00     249.00     286.00       0.00
  145      11.00      38.00       0.00     267.00     293.00       0.00
  146      24.00      38.00       0.00     733.00     787.00       0.00
  147      30.00      43.00       0.00     331.00     390.00       0.00
  148      38.00      25.00       0.00     238.00     251.00       0.00
  149      27.00      34.00       0.00     367.00     409.00       0.00
  150      41.00      49.00       0.00     668.00     685.00       0.00
  151       9.00      48.00       0.00     423.00     458.00       0.00
  152      45.00      24.00       0.00     601.00     603.00       0.00
  153      24.00      13.00       0.00     507.00     569.00       0.00
  154      12.00      19.00       0.00      36.00      79.00       0.00
  155      17.00      21.00       0.00     486.00     528.00       0.00
  156      11.00       8.00       0.00     139.00     184.00       0.00
  157       4.00       6.00       0.00      92.00     143.00       0.00
  158      14.00      28.00       0.00      17.00      54.00       0.00
  159      15.00       5.00       0.00      58.00     111.00       0.00
  160      24.00      39.00       0.00     299.00     333.00       0.00
  161      21.00       7.00       0.00     141.00     180.00       0.00
  162      41.00      42.00       0.00     647.00     688.00       0.00
  163      39.00      47.00       0.00     649.00     697.00       0.00
  164      27.00      37.00       0.00     332.00     347.00       0.00
  165      25.00       9.00       0.00     153.00     189.00       0.00
  166       9.00      43.00       0.00     406.00     441.00       0.00
  167       8.00       6.00       0.00      49.00      88.00       0.00
  168       7.00       0.00       0.00      86.00     141.00       0.00
  169      23.00      30.00       0.00     255.00     303.00       0.00
  170      32.00      40.00       0.00     333.00     371.00       0.00
  171      42.00       4.00       0.00     790.00     852.00       0.00
  172       3.00      22.00       0.00     461.00     501.00       0.00
  173      14.00      31.00       0.00      12.00      68.00       0.00
  174      10.00      39.00       0.00     411.00     456.00       0.00
  175       9.00      11.00       0.00      61.00      96.00       0.00
  176      33.00      47.00       0.00    1089.00    1139.00       0.00
  177      36.00      30.00       0.00     243.00     250.00       0.00
  178      44.00      44.00       0.00     653.00     677.00       0.00
  179      27.00      37.00       0.00     350.00     395.00       0.00
  180      43.00      29.00       0.00     594.00     643.00       0.00
  181      40.00      13.00       0.00     764.00     824.00       0.00
  182      17.00       9.00       0.00     514.00     557.00       0.00
  183       1.00       7.00       0.00     134.00     150.00       0.00
  184      17.00      25.00       0.00      18.00      62.00       0.00
  185      23.00      30.00       0.00     231.00     302.00       0.00
  186      40.00      30.00       0.00     600.00     637.00       0.00
  187      15.00      38.00       0.00      11.00      41.00       0.00
  188      14.00      33.00       0.00     263.00     297.00       0.00
  189      38.00      47.00       0.00     715.00     736.00       0.00
  190      22.00      34.00       0.00     238.00     277.00       0.00
  191       2.00       5.00       0.00     119.00     125.00       0.00
  192      18.00      30.00       0.00     252.00     318.00       0.00
  193      20.00      26.00       0.00     755.00     798.00       0.00
  194       7.00       9.00       0.00     127.00     179.00       0.00
  195      23.00      48.00       0.00     382.00     429.00       0.00
  196      10.00       1.00       0.00      66.00     119.00       0.00
  197      27.00      18.00       0.00     485.00     549.00       0.00
  198      26.00      29.00       0.00     250.00     299.00       0.00
  199      29.00      33.00       0.00     359.00     414.00       0.00
  200       7.00       5.00       0.00     102.00     142.00       0.00
  201       8.00      30.00       0.00    1083.00    1103.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n200w40.002    39.67 1139


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1      21.00      20.00       0.00       0.00    1172.00       0.00
    2       6.00      16.00       0.00      18.00      34.00       0.00
    3      42.00      18.00       0.00     412.00     459.00       0.00
    4      32.00      11.00       0.00     573.00     626.00       0.00
    5       2.00      20.00       0.00      93.00     125.00       0.00
    6      24.00      37.00       0.00     269.00     330.00       0.00
    7      29.00      19.00       0.00     466.00     533.00       0.00
    8      23.00      39.00       0.00     215.00     236.00       0.00
    9      20.00       8.00       0.00     713.00     761.00       0.00
   10      26.00      29.00       0.00     299.00     311.00       0.00
   11      17.00      50.00       0.00     230.00     274.00       0.00
   12      35.00       3.00       0.00     604.00     618.00       0.00
   13       4.00      41.00       0.00     144.00     186.00       0.00
   14      48.00      46.00       0.00     899.00     927.00       0.00
   15      14.00      44.00       0.00     224.00     251.00       0.00
   16      14.00       5.00       0.00      14.00      73.00       0.00
   17      37.00       2.00       0.00     616.00     632.00       0.00
   18      34.00      35.00       0.00     296.00     351.00       0.00
   19      21.00      29.00       0.00     522.00     555.00       0.00
   20      37.00      30.00       0.00     455.00     478.00       0.00
   21      12.00      23.00       0.00      76.00     134.00       0.00
   22       3.00      44.00       0.00     155.00     170.00       0.00
   23      19.00       1.00       0.00     765.00     808.00       0.00
   24      31.00      27.00       0.00     307.00     337.00       0.00
   25       4.00       6.00       0.00     795.00     863.00       0.00
   26      10.00      17.00       0.00      26.00      61.00       0.00
   27      30.00      36.00       0.00     367.00     404.00       0.00
   28      46.00      24.00       0.00     984.00    1024.00       0.00
   29      16.00      34.00       0.00     267.00     290.00       0.00
   30      45.00      37.00       0.00     390.00     448.00       0.00
   31      43.00       2.00       0.00     671.00     677.00       0.00
   32      15.00      47.00       0.00     212.00     253.00       0.00
   33      38.00      25.00       0.00     479.00     496.00       0.00
   34      39.00      13.00       0.00     645.00     663.00       0.00
   35       9.00      11.00       0.00      42.00      93.00       0.00
   36      16.00      23.00       0.00      87.00     131.00       0.00
   37      29.00      37.00       0.00     311.00     368.00       0.00
   38      43.00       9.00       0.00     643.00     673.00       0.00
   39       9.00      15.00       0.00      22.00      28.00       0.00
   40      14.00      36.00       0.00     117.00     185.00       0.00
   41      13.00       5.00       0.00      32.00      77.00       0.00
   42      27.00      16.00       0.00     563.00     625.00       0.00
   43      33.00      47.00       0.00     327.00     374.00       0.00
   44      16.00      17.00       0.00       1.00      30.00       0.00
   45       1.00      35.00       0.00     157.00     193.00       0.00
   46      46.00      20.00       0.00     689.00     712.00       0.00
   47      36.00       8.00       0.00     585.00     641.00       0.00
   48      49.00      37.00       0.00     961.00     981.00       0.00
   49      24.00      30.00       0.00     294.00     328.00       0.00
   50      24.00      12.00       0.00     579.00     601.00       0.00
   51       7.00      37.00       0.00     150.00     186.00       0.00
   52      50.00      38.00       0.00     955.00     982.00       0.00
   53      41.00      16.00       0.00     429.00     467.00       0.00
   54       8.00      43.00       0.00     135.00     167.00       0.00
   55       7.00      43.00       0.00     179.00     244.00       0.00
   56      34.00       9.00       0.00     574.00     636.00       0.00
   57      10.00      13.00       0.00       0.00      45.00       0.00
   58      40.00      25.00       0.00     437.00     483.00       0.00
   59      30.00      13.00       0.00     577.00     637.00       0.00
   60      23.00       6.00       0.00     721.00     749.00       0.00
   61      35.00      43.00       0.00     342.00     379.00       0.00
   62       0.00      16.00       0.00      67.00     113.00       0.00
   63      32.00      23.00       0.00     709.00     760.00       0.00
   64      46.00      19.00       0.00     427.00     451.00       0.00
   65      22.00      41.00       0.00     200.00     250.00       0.00
   66      14.00      13.00       0.00       3.00      22.00       0.00
   67      21.00      43.00       0.00     223.00     280.00       0.00
   68      12.00      23.00       0.00      99.00     134.00       0.00
   69      15.00       1.00       0.00      17.00      83.00       0.00
   70      33.00      28.00       0.00     283.00     345.00       0.00
   71      26.00      30.00       0.00     282.00     305.00       0.00
   72      43.00      37.00       0.00     400.00     414.00       0.00
   73      40.00      21.00       0.00     428.00     487.00       0.00
   74      32.00      12.00       0.00     566.00     622.00       0.00
   75      29.00      23.00       0.00     479.00     505.00       0.00
   76      34.00      13.00       0.00     568.00     642.00       0.00
   77      27.00      41.00       0.00     373.00     407.00       0.00
   78      24.00      20.00       0.00       0.00      14.00       0.00
   79      20.00      23.00       0.00     526.00     566.00       0.00
   80      30.00      30.00       0.00     275.00     342.00       0.00
   81      42.00      20.00       0.00     431.00     486.00       0.00
   82      47.00      25.00       0.00     413.00     446.00       0.00
   83      12.00      23.00       0.00      81.00     117.00       0.00
   84      17.00      23.00       0.00       0.00      29.00       0.00
   85      49.00      19.00       0.00     438.00     452.00       0.00
   86      17.00      21.00       0.00       8.00      37.00       0.00
   87      35.00      30.00       0.00     317.00     331.00       0.00
   88      34.00       8.00       0.00     604.00     641.00       0.00
   89      26.00      11.00       0.00     569.00     609.00       0.00
   90      49.00      21.00       0.00     417.00     448.00       0.00
   91      44.00      28.00       0.00     407.00     443.00       0.00
   92      13.00       8.00       0.00       7.00      45.00       0.00
   93      13.00      47.00       0.00     204.00     254.00       0.00
   94       1.00      50.00       0.00     173.00     215.00       0.00
   95      46.00      42.00       0.00     385.00     428.00       0.00
   96      17.00      11.00       0.00     558.00     600.00       0.00
   97      22.00      14.00       0.00     568.00     622.00       0.00
   98      30.00      27.00       0.00     484.00     523.00       0.00
   99      45.00      34.00       0.00     956.00     983.00       0.00
  100      22.00      32.00       0.00     285.00     301.00       0.00
  101      19.00      32.00       0.00     247.00     298.00       0.00
  102      27.00       2.00       0.00     743.00     781.00       0.00
  103       6.00       8.00       0.00      33.00      95.00       0.00
  104      47.00      11.00       0.00     654.00     691.00       0.00
  105      20.00      46.00       0.00     229.00     256.00       0.00
  106       8.00      21.00       0.00     553.00     578.00       0.00
  107      41.00      41.00       0.00     383.00     452.00       0.00
  108      11.00       8.00       0.00     761.00     828.00       0.00
  109       9.00      19.00       0.00      87.00     125.00       0.00
  110      32.00      47.00       0.00     312.00     376.00       0.00
  111      10.00      26.00       0.00     108.00     122.00       0.00
  112      15.00      48.00       0.00     190.00     256.00       0.00
  113      30.00       7.00       0.00     755.00     781.00       0.00
  114      38.00      24.00       0.00     449.00     494.00       0.00
  115      40.00      44.00       0.00     364.00     418.00       0.00
  116      28.00      44.00       0.00     320.00     357.00       0.00
  117      32.00      38.00       0.00     322.00     358.00       0.00
  118      49.00      24.00       0.00     416.00     444.00       0.00
  119      17.00      40.00       0.00     192.00     242.00       0.00
  120       8.00      30.00       0.00      97.00     169.00       0.00
  121       5.00      28.00       0.00     107.00     132.00       0.00
  122      41.00      50.00       0.00     870.00     910.00       0.00
  123      44.00      33.00       0.00     422.00     459.00       0.00
  124      26.00      32.00       0.00     291.00     306.00       0.00
  125      14.00      46.00       0.00     186.00     230.00       0.00
  126      35.00      28.00       0.00     290.00     329.00       0.00
  127      17.00      31.00       0.00     529.00     566.00       0.00
  128      23.00      25.00       0.00     498.00     517.00       0.00
  129      12.00      17.00       0.00      12.00      50.00       0.00
  130      12.00      42.00       0.00     149.00     162.00       0.00
  131      22.00      31.00       0.00     280.00     319.00       0.00
  132      27.00      48.00       0.00     359.00     377.00       0.00
  133      25.00      22.00       0.00     506.00     509.00       0.00
  134      34.00      14.00       0.00     604.00     650.00       0.00
  135      50.00      14.00       0.00     633.00     662.00       0.00
  136      39.00       2.00       0.00     590.00     662.00       0.00
  137      45.00      45.00       0.00     902.00     948.00       0.00
  138      48.00      23.00       0.00     401.00     476.00       0.00
  139      29.00      40.00       0.00     305.00     370.00       0.00
  140      44.00      43.00       0.00     393.00     404.00       0.00
  141       2.00       7.00       0.00      54.00     102.00       0.00
  142      47.00      30.00       0.00    1091.00    1145.00       0.00
  143      26.00      27.00       0.00     513.00     523.00       0.00
  144      34.00      27.00       0.00     463.00     506.00       0.00
  145      47.00      49.00       0.00     906.00     919.00       0.00
  146      10.00      33.00       0.00     116.00     172.00       0.00
  147      21.00      34.00       0.00     262.00     292.00       0.00
  148       1.00      36.00       0.00     164.00     189.00       0.00
  149      13.00       4.00       0.00      40.00      78.00       0.00
  150       1.00      22.00       0.00    1065.00    1079.00       0.00
  151      42.00      28.00       0.00     454.00     476.00       0.00
  152       4.00       8.00       0.00      53.00      94.00       0.00
  153      31.00      19.00       0.00     473.00     516.00       0.00
  154      46.00      28.00       0.00     391.00     430.00       0.00
  155      28.00       4.00       0.00     790.00     841.00       0.00
  156      47.00       7.00       0.00     668.00     685.00       0.00
  157      29.00      15.00       0.00     703.00     745.00       0.00
  158      19.00      16.00       0.00     567.00     595.00       0.00
  159       2.00      40.00       0.00     133.00     180.00       0.00
  160      32.00      36.00       0.00     307.00     347.00       0.00
  161      42.00      45.00       0.00     369.00     415.00       0.00
  162       7.00      20.00       0.00      69.00     111.00       0.00
  163      20.00       3.00       0.00     710.00     763.00       0.00
  164      28.00      44.00       0.00     927.00     961.00       0.00
  165      42.00      40.00       0.00     379.00     415.00       0.00
  166      36.00      22.00       0.00     691.00     737.00       0.00
  167      34.00      42.00       0.00     359.00     426.00       0.00
  168       8.00      30.00       0.00      94.00     148.00       0.00
  169      34.00       9.00       0.00     603.00     658.00       0.00
  170      19.00      25.00       0.00     495.00     570.00       0.00
  171      27.00      33.00       0.00     853.00     878.00       0.00
  172       6.00      35.00       0.00     136.00     163.00       0.00
  173      31.00      19.00       0.00     682.00     710.00       0.00
  174      21.00      21.00       0.00       0.00      43.00       0.00
  175      13.00      12.00       0.00      33.00      60.00       0.00
  176      44.00      32.00       0.00     389.00     452.00       0.00
  177      33.00      31.00       0.00     313.00     357.00       0.00
  178      47.00       1.00       0.00     998.00    1024.00       0.00
  179       9.00      49.00       0.00     263.00     287.00       0.00
  180      26.00      10.00       0.00     713.00     769.00       0.00
  181      36.00      23.00       0.00     452.00     522.00       0.00
  182      43.00      11.00       0.00     628.00     677.00       0.00
  183      24.00      25.00       0.00     517.00     528.00       0.00
  184      48.00      48.00       0.00     923.00     984.00       0.00
  185       7.00      10.00       0.00      49.00     103.00       0.00
  186      19.00      48.00       0.00     879.00     915.00       0.00
  187      19.00      43.00       0.00     222.00     251.00       0.00
  188      35.00      38.00       0.00     298.00     365.00       0.00
  189      23.00       4.00       0.00     745.00     770.00       0.00
  190      41.00       3.00       0.00     620.00     624.00       0.00
  191      33.00      42.00       0.00     324.00     372.00       0.00
  192      39.00      44.00       0.00     865.00     938.00       0.00
  193      36.00      20.00       0.00     466.00     512.00       0.00
  194      40.00      47.00       0.00     911.00     933.00       0.00
  195      30.00      45.00       0.00     338.00     369.00       0.00
  196       5.00      18.00       0.00      55.00     109.00       0.00
  197       3.00      31.00       0.00      91.00     153.00       0.00
  198      42.00      10.00       0.00     646.00     688.00       0.00
  199      10.00       8.00       0.00      39.00      78.00       0.00
  200      15.00      40.00       0.00     140.00     181.00       0.00
  201      31.00       3.00       0.00    1002.00    1069.00       0.00
  999       0.00       0.00       0.00       0.00       0.00       0.00


!! n200w40.003    40.12 1146


CUST NO.   XCOORD.   YCOORD.    DEMAND   READY TIME   DUE DATE   SERVICE TIME


    1       9.00       6.00       0.00       0.00    1185.00       0.00
    2      19.00      29.00       0.00     395.00     448.00       0.00
    3      37.00       7.00       0.00     688.00     747.00       0.00
    4       9.00      16.00       0.00     164.00     223.00       0.00
    5      42.00      14.00       0.00      61.00     102.00       0.00
    6      15.00       6.00       0.00     139.00     178.00       0.00
    7      32.00       6.00       0.00     693.00     723.00       0.00
    8       9.00      22.00       0.00     445.00     491.00       0.00
    9      13.00      29.00       0.00     183.00     234.00       0.00
   10      35.00      32.00       0.00     382.00     423.00       0.00
   11      10.00      16.00       0.00     758.00     826.00       0.00
   12      17.00      14.00       0.00     144.00     172.00       0.00
   13      21.00      26.00       0.00     414.00     472.00       0.00
   14      23.00       7.00       0.00       0.00      53.00       0.00
   15      14.00      46.00       0.00     212.00     271.00       0.00
   16       6.00      10.00       0.00     822.00     842.00       0.00
   17      13.00      39.00       0.00     224.00     236.00       0.00
   18      42.00       7.00       0.00     672.00     748.00       0.00
   19      42.00      37.00       0.00     385.00     408.00       0.00
   20      24.00      45.00       0.00     273.00     300.00       0.00
   21      13.00      38.00       0.00     212.00     239.00       0.00
   22      39.00      29.00       0.00     373.00     408.00       0.00
   23      34.00      20.00       0.00      83.00      98.00       0.00
   24      40.00      16.00       0.00      55.00      69.00       0.00
   25      19.00      49.00       0.00     261.00     284.00       0.00
   26      29.00      31.00       0.00     529.00     539.00       0.00
   27      29.00       5.00       0.00      22.00      81.00       0.00
   28      18.00      20.00       0.00     110.00     161.00       0.00
   29      20.00      28.00       0.00     411.00     464.00       0.00
   30      45.00      21.00       0.00     634.00     686.00       0.00
   31      40.00      19.00       0.00      42.00     105.00       0.00
   32      46.00      32.00       0.00     553.00     580.00       0.00
   33      31.00      15.00       0.00     113.00     151.00       0.00
   34      13.00      29.00       0.00     162.00     208.00       0.00
   35      50.00      45.00       0.00     566.00     627.00       0.00
   36      48.00      33.00       0.00    1084.00    1138.00       0.00
   37      46.00      42.00       0.00     606.00     636.00       0.00
   38      37.00      30.00       0.00     536.00     556.00       0.00
   39      23.00      44.00       0.00     287.00     352.00       0.00
   40       2.00      28.00       0.00     457.00     501.00       0.00
   41      11.00      32.00       0.00     195.00     254.00       0.00
   42      10.00      15.00       0.00     151.00     218.00       0.00
   43      37.00      25.00       0.00      73.00     113.00       0.00
   44      39.00       6.00       0.00     902.00     949.00       0.00
   45      15.00      37.00       0.00    1038.00    1084.00       0.00
   46      41.00      40.00       0.00     383.00     415.00       0.00
   47      36.00      10.00       0.00      35.00      63.00       0.00
   48      48.00       0.00       0.00     990.00    1001.00       0.00
   49      50.00      28.00       0.00     621.00     691.00       0.00
   50      50.00      40.00       0.00     629.00     680.00       0.00
   51      45.00      41.00       0.00     582.00     599.00       0.00
   52      11.00      33.00       0.00     208.00     231.00       0.00
   53      39.00      23.00       0.00      81.00     113.00       0.00
   54      34.00      17.00       0.00      83.00     100.00       0.00
   55      14.00      31.00       0.00     181.00     220.00       0.00
   56       2.00      12.00       0.00     776.00     818.00       0.00
   57      34.00       9.00       0.00      15.00      59.00       0.00
   58      49.00      34.00       0.00     572.00     602.00       0.00
   59      18.00      13.00       0.00     112.00     185.00       0.00
   60      50.00      20.00       0.00     656.00     703.00       0.00
   61      36.00      11.00       0.00      61.00      73.00       0.00
   62      13.00       1.00       0.00       0.00      37.00       0.00
   63      39.00      21.00       0.00      54.00     124.00       0.00
   64      32.00      39.00       0.00     357.00     384.00       0.00
   65      21.00      49.00       0.00     285.00     359.00       0.00
   66      27.00      49.00       0.00     266.00     337.00       0.00
   67       7.00      31.00       0.00     173.00     217.00       0.00
   68      23.00      34.00       0.00     339.00     368.00       0.00
   69       2.00       0.00       0.00     753.00     793.00       0.00
   70      12.00       4.00       0.00       0.00       6.00       0.00
   71      14.00      32.00       0.00     190.00     222.00       0.00
   72      24.00      12.00       0.00      96.00     142.00       0.00
   73      48.00      38.00       0.00     567.00     588.00       0.00
   74      23.00       3.00       0.00     712.00     755.00       0.00
   75      44.00      49.00       0.00     586.00     632.00       0.00
   76       1.00      42.00       0.00     249.00     260.00       0.00
   77      27.00      30.00       0.00     411.00     451.00       0.00
   78      21.00       1.00       0.00       0.00      36.00       0.00
   79      27.00       3.00       0.00     950.00     970.00       0.00
   80      49.00       9.00       0.00     694.00     712.00       0.00
   81      13.00      21.00       0.00     154.00     199.00       0.00
   82      20.00      25.00       0.00     424.00     445.00       0.00
   83       5.00      24.00       0.00     454.00     504.00       0.00
   84      23.00      10.00       0.00       0.00      53.00       0.00
   85      16.00      15.00       0.00     123.00     144.00       0.00
   86       5.00      21.00       0.00     432.00     469.00       0.00
   87      23.00      48.00       0.00     254.00     303.00       0.00
   88      34.00       3.00       0.00     716.00     744.00       0.00
   89      31.00      47.00       0.00     274.00     334.00       0.00
   90      11.00      46.00       0.00     218.00     245.00       0.00
   91      32.00      15.00       0.00     890.00     936.00       0.00
   92      20.00      42.00       0.00     280.00     352.00       0.00
   93       4.00      48.00       0.00     217.00     266.00       0.00
   94      26.00      48.00       0.00     264.00     316.00       0.00
   95      20.00       5.00       0.00      25.00      44.00       0.00
   96      30.00       4.00       0.00     700.00     761.00       0.00
   97      13.00       9.00       0.00     131.00     183.00       0.00
   98      14.00      47.00       0.00     251.00     279.00       0.00
   99       1.00      24.00       0.00     443.00     500.00       0.00
  100      30.00      24.00       0.00      81.00     115.00       0.00
  101      28.00      35.00       0.00     351.00     363.00       0.00
  102       4.00       7.00       0.00     726.00     771.00       0.00
  103      31.00      27.00       0.00     383.00     431.00       0.00
  104      29.00       1.00       0.00     694.00     744.00       0.00
  105      29.00      40.00       0.00     347.00     372.00       0.00
  106      48.00      49.00       0.00     587.00     623.00       0.00
  107      40.00      41.00       0.00     360.00     427.00       0.00
  108      18.00      22.00       0.00     420.00     478.00       0.00
  109      46.00      44.00       0.00     564.00     597.00       0.00
